Date.code,Est.code,Site,Subsite,Transect,Rep.quadrat,Field.code,Field.subcode,Rep.quadrat.num,Period.code,WP,Lat.DD,Long.DD,Time.AEST,Depth.m,Ind.ABG,Ind.TOT,Ind.BELOW,Prop.BELOW,Ind.W,Prop.Weed,Habitat,Seagrass.sp,Gear,Temp.C,Sal.ppt,DO.mg.L,DO.perc,Cond.ms.cm,pH,Turb.ntu,Author,Entered.by,Field.notes
220131,LIL,2,A,5,19,220131.LIL.2A5.19,220131.LIL.2A5,19,202201,193,-34.523822,150.865054,31/01/2022 14:34,0.5,0,0,0,NA,0,NA,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,5,19X,220131.LIL.2A5.19X,220131.LIL.2A5,190,202201,194,-34.523819,150.865047,31/01/2022 14:34,0.5,0,1,1,1,1,1,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,5,19Y,220131.LIL.2A5.19Y,220131.LIL.2A5,191,202201,195,-34.523804,150.86503,31/01/2022 14:35,0.5,1,1,0,0,0,0,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,5,20,220131.LIL.2A5.20,220131.LIL.2A5,20,202201,196,-34.523807,150.86504,31/01/2022 14:35,0.5,1,1,0,0,0,0,DENSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,1,220131.LIL.2A1.1,220131.LIL.2A1,1,202201,197,-34.523986,150.863961,31/01/2022 14:37,0.5,1,1,0,0,0,0,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,2,220131.LIL.2A1.2,220131.LIL.2A1,2,202201,198,-34.523976,150.863964,31/01/2022 14:39,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,3,220131.LIL.2A1.3,220131.LIL.2A1,3,202201,199,-34.523956,150.863962,31/01/2022 14:40,0.5,1,1,0,0,0,0,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,4,220131.LIL.2A1.4,220131.LIL.2A1,4,202201,200,-34.523958,150.863962,31/01/2022 14:41,0.5,0,2,2,1,0,0,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,5,220131.LIL.2A1.5,220131.LIL.2A1,5,202201,201,-34.523934,150.863979,31/01/2022 14:42,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,6,220131.LIL.2A1.6,220131.LIL.2A1,6,202201,202,-34.523936,150.863988,31/01/2022 14:42,0.5,0,1,1,1,0,0,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,7,220131.LIL.2A1.7,220131.LIL.2A1,7,202201,203,-34.523939,150.864023,31/01/2022 14:42,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,8,220131.LIL.2A1.8,220131.LIL.2A1,8,202201,204,-34.523933,150.864014,31/01/2022 14:43,0.5,1,1,0,0,1,1,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,9,220131.LIL.2A1.9,220131.LIL.2A1,9,202201,205,-34.52393,150.863992,31/01/2022 14:44,0.5,1,1,0,0,0,0,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,9X,220131.LIL.2A1.9X,220131.LIL.2A1,90,202201,206,-34.523923,150.864016,31/01/2022 14:44,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,9Y,220131.LIL.2A1.9Y,220131.LIL.2A1,91,202201,207,-34.523939,150.863998,31/01/2022 14:52,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,10,220131.LIL.2A1.10,220131.LIL.2A1,10,202201,208,-34.523928,150.864018,31/01/2022 14:54,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,11,220131.LIL.2A1.11,220131.LIL.2A1,11,202201,209,-34.523908,150.864006,31/01/2022 14:57,0.5,1,1,0,0,1,1,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,12,220131.LIL.2A1.12,220131.LIL.2A1,12,202201,210,-34.523914,150.864024,31/01/2022 14:57,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,13,220131.LIL.2A1.13,220131.LIL.2A1,13,202201,211,-34.523909,150.864024,31/01/2022 14:59,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,14,220131.LIL.2A1.14,220131.LIL.2A1,14,202201,212,-34.523897,150.864032,31/01/2022 15:01,0.5,1,2,1,0.5,2,1,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,14X,220131.LIL.2A1.14X,220131.LIL.2A1,140,202201,213,-34.523888,150.864055,31/01/2022 15:02,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,14Y,220131.LIL.2A1.14Y,220131.LIL.2A1,141,202201,214,-34.523898,150.864051,31/01/2022 15:04,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,15,220131.LIL.2A1.15,220131.LIL.2A1,15,202201,215,-34.523885,150.864036,31/01/2022 15:06,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,16,220131.LIL.2A1.16,220131.LIL.2A1,16,202201,216,-34.523876,150.864053,31/01/2022 15:06,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,17,220131.LIL.2A1.17,220131.LIL.2A1,17,202201,217,-34.523872,150.864081,31/01/2022 15:07,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,17X,220131.LIL.2A1.17X,220131.LIL.2A1,170,202201,218,-34.523862,150.864051,31/01/2022 15:07,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,17Y,220131.LIL.2A1.17Y,220131.LIL.2A1,171,202201,219,-34.523858,150.864054,31/01/2022 15:08,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,18,220131.LIL.2A1.18,220131.LIL.2A1,18,202201,220,-34.523857,150.86408,31/01/2022 15:11,0.5,1,1,0,0,0,0,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,19,220131.LIL.2A1.19,220131.LIL.2A1,19,202201,221,-34.523849,150.864054,31/01/2022 15:12,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,1,20,220131.LIL.2A1.20,220131.LIL.2A1,20,202201,222,-34.523836,150.864072,31/01/2022 15:14,0.5,0,0,0,NA,0,NA,SPARSE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,1,220131.LIL.2A2.1,220131.LIL.2A2,1,202201,223,-34.521845,150.863006,31/01/2022 15:15,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,2,220131.LIL.2A2.2,220131.LIL.2A2,2,202201,224,-34.521883,150.862946,31/01/2022 15:16,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,2X,220131.LIL.2A2.2X,220131.LIL.2A2,20,202201,225,-34.521879,150.862949,31/01/2022 15:18,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,2Y,220131.LIL.2A2.2Y,220131.LIL.2A2,21,202201,226,-34.521888,150.862928,31/01/2022 15:20,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,3,220131.LIL.2A2.3,220131.LIL.2A2,3,202201,227,-34.521898,150.862957,31/01/2022 15:21,0.5,1,1,0,0,0,0,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,4,220131.LIL.2A2.4,220131.LIL.2A2,4,202201,228,-34.521904,150.862928,31/01/2022 15:21,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,5,220131.LIL.2A2.5,220131.LIL.2A2,5,202201,229,-34.521908,150.862912,31/01/2022 15:22,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,6,220131.LIL.2A2.6,220131.LIL.2A2,6,202201,230,-34.521905,150.862935,31/01/2022 15:24,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,7,220131.LIL.2A2.7,220131.LIL.2A2,7,202201,231,-34.52191,150.862937,31/01/2022 15:24,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,8,220131.LIL.2A2.8,220131.LIL.2A2,8,202201,232,-34.521922,150.862913,31/01/2022 15:24,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,9,220131.LIL.2A2.9,220131.LIL.2A2,9,202201,233,-34.521929,150.862901,31/01/2022 15:33,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,10,220131.LIL.2A2.10,220131.LIL.2A2,10,202201,234,-34.521943,150.862906,31/01/2022 15:34,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,11,220131.LIL.2A2.11,220131.LIL.2A2,11,202201,235,-34.521948,150.862907,31/01/2022 15:36,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,11X,220131.LIL.2A2.11X,220131.LIL.2A2,110,202201,236,-34.521942,150.862888,31/01/2022 15:37,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,11Y,220131.LIL.2A2.11Y,220131.LIL.2A2,111,202201,237,-34.521954,150.862883,31/01/2022 15:39,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,12,220131.LIL.2A2.12,220131.LIL.2A2,12,202201,238,-34.521946,150.862852,31/01/2022 15:40,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,13,220131.LIL.2A2.13,220131.LIL.2A2,13,202201,239,-34.521961,150.862858,31/01/2022 15:42,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,13X,220131.LIL.2A2.13X,220131.LIL.2A2,130,202201,240,-34.521979,150.862881,31/01/2022 15:44,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,13Y,220131.LIL.2A2.13Y,220131.LIL.2A2,131,202201,241,-34.521977,150.862885,31/01/2022 15:45,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,14,220131.LIL.2A2.14,220131.LIL.2A2,14,202201,242,-34.52197,150.862872,31/01/2022 16:52,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,15,220131.LIL.2A2.15,220131.LIL.2A2,15,202201,243,-34.521981,150.862854,31/01/2022 16:53,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,16,220131.LIL.2A2.16,220131.LIL.2A2,16,202201,244,-34.521988,150.862853,31/01/2022 16:53,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,17,220131.LIL.2A2.17,220131.LIL.2A2,17,202201,245,-34.521999,150.862855,31/01/2022 16:53,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,18,220131.LIL.2A2.18,220131.LIL.2A2,18,202201,246,-34.522005,150.862825,31/01/2022 16:54,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,19,220131.LIL.2A2.19,220131.LIL.2A2,19,202201,247,-34.522012,150.862816,31/01/2022 16:54,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220131,LIL,2,A,2,20,220131.LIL.2A2.20,220131.LIL.2A2,20,202201,248,-34.522005,150.862808,31/01/2022 16:54,0.5,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,GPS 3
220201,LIL,2,B,6,1,220201.LIL.2B6.1,220201.LIL.2B6,1,202202,249,-34.516927,150.868962,1/02/2022 8:39,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,2,220201.LIL.2B6.2,220201.LIL.2B6,2,202202,250,-34.516911,150.868966,1/02/2022 8:40,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,3,220201.LIL.2B6.3,220201.LIL.2B6,3,202202,251,-34.51692,150.868962,1/02/2022 8:41,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,4,220201.LIL.2B6.4,220201.LIL.2B6,4,202202,252,-34.5169,150.868929,1/02/2022 8:41,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,5,220201.LIL.2B6.5,220201.LIL.2B6,5,202202,253,-34.516898,150.868928,1/02/2022 8:42,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,6,220201.LIL.2B6.6,220201.LIL.2B6,6,202202,254,-34.516904,150.868916,1/02/2022 8:42,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,7,220201.LIL.2B6.7,220201.LIL.2B6,7,202202,255,-34.516899,150.868917,1/02/2022 8:43,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,7X,220201.LIL.2B6.7X,220201.LIL.2B6,70,202202,256,-34.516886,150.868896,1/02/2022 8:43,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,7Y,220201.LIL.2B6.7Y,220201.LIL.2B6,71,202202,257,-34.516883,150.868894,1/02/2022 8:44,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,8,220201.LIL.2B6.8,220201.LIL.2B6,8,202202,258,-34.516897,150.868907,1/02/2022 8:44,0.25,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,9,220201.LIL.2B6.9,220201.LIL.2B6,9,202202,259,-34.516898,150.868887,1/02/2022 8:45,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,9X,220201.LIL.2B6.9X,220201.LIL.2B6,90,202202,260,-34.516881,150.86888,1/02/2022 8:45,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,9Y,220201.LIL.2B6.9Y,220201.LIL.2B6,91,202202,261,-34.516876,150.868867,1/02/2022 8:46,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,10,220201.LIL.2B6.10,220201.LIL.2B6,10,202202,262,-34.516878,150.868857,1/02/2022 8:46,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,11,220201.LIL.2B6.11,220201.LIL.2B6,11,202202,263,-34.51686,150.86885,1/02/2022 8:47,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,12,220201.LIL.2B6.12,220201.LIL.2B6,12,202202,264,-34.516871,150.868866,1/02/2022 8:48,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,13,220201.LIL.2B6.13,220201.LIL.2B6,13,202202,265,-34.51686,150.868837,1/02/2022 8:48,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,14,220201.LIL.2B6.14,220201.LIL.2B6,14,202202,266,-34.516856,150.868819,1/02/2022 8:49,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,15,220201.LIL.2B6.15,220201.LIL.2B6,15,202202,267,-34.516878,150.868788,1/02/2022 8:49,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,16,220201.LIL.2B6.16,220201.LIL.2B6,16,202202,268,-34.516871,150.868791,1/02/2022 8:50,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,17,220201.LIL.2B6.17,220201.LIL.2B6,17,202202,269,-34.516867,150.868798,1/02/2022 8:50,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,18,220201.LIL.2B6.18,220201.LIL.2B6,18,202202,270,-34.516856,150.868785,1/02/2022 8:51,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,19,220201.LIL.2B6.19,220201.LIL.2B6,19,202202,271,-34.516839,150.868771,1/02/2022 8:51,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,20,220201.LIL.2B6.20,220201.LIL.2B6,20,202202,272,-34.516847,150.868762,1/02/2022 8:52,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,20X,220201.LIL.2B6.20X,220201.LIL.2B6,200,202202,273,-34.516857,150.868741,1/02/2022 8:52,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,6,20Y,220201.LIL.2B6.20Y,220201.LIL.2B6,201,202202,274,-34.516843,150.868737,1/02/2022 8:52,0.25,0,0,0,NA,0,NA,DENSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, ALGAE ON RUPPIA"
220201,LIL,2,B,5,1,220201.LIL.2B5.1,220201.LIL.2B5,1,202202,275,-34.516456,150.869958,1/02/2022 9:00,0.2,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,2,220201.LIL.2B5.2,220201.LIL.2B5,2,202202,276,-34.516445,150.869963,1/02/2022 9:00,0.2,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,2X,220201.LIL.2B5.2X,220201.LIL.2B5,20,202202,277,-34.516435,150.869969,1/02/2022 9:01,0.2,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,2Y,220201.LIL.2B5.2Y,220201.LIL.2B5,21,202202,278,-34.516426,150.869965,1/02/2022 9:02,0.2,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,3,220201.LIL.2B5.3,220201.LIL.2B5,3,202202,279,-34.516423,150.869965,1/02/2022 9:02,0.2,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,4,220201.LIL.2B5.4,220201.LIL.2B5,4,202202,280,-34.516418,150.869972,1/02/2022 9:02,0.2,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,5,220201.LIL.2B5.5,220201.LIL.2B5,5,202202,281,-34.516417,150.869979,1/02/2022 9:02,0.2,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,5X,220201.LIL.2B5.5X,220201.LIL.2B5,50,202202,282,-34.516422,150.869987,1/02/2022 9:03,0.2,0,0,0,NA,0,NA,SPARSE,RUPPIA,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,5Y,220201.LIL.2B5.5Y,220201.LIL.2B5,51,202202,283,-34.516421,150.870001,1/02/2022 9:03,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,6,220201.LIL.2B5.6,220201.LIL.2B5,6,202202,284,-34.51643,150.870015,1/02/2022 9:03,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,7,220201.LIL.2B5.7,220201.LIL.2B5,7,202202,285,-34.516423,150.870029,1/02/2022 9:04,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
220201,LIL,2,B,5,8,220201.LIL.2B5.8,220201.LIL.2B5,8,202202,286,-34.516429,150.870035,1/02/2022 9:04,0.2,0,0,0,NA,0,NA,BARE,,Q,25.6,34.2,6.7,101.3,52.3,8.59,1.5,CG,BL,"SHALLOW REDOX, RUPPIA AND SAND"
